Date,County,State,FIPS,Case,Deaths
5/31/2020,Putnam,Illinois,17045,1,0
5/31/2020,Randolph,Illinois,17047,270,4
5/31/2020,Richland,Illinois,17049,3,0
5/31/2020,Rock Island,Illinois,17051,698,27
5/31/2020,Saline,Illinois,17053,7,0
5/31/2020,Sangamon,Illinois,17055,354,31
5/31/2020,Schuyler,Illinois,17057,13,0
5/31/2020,Shelby,Illinois,17059,16,1
5/31/2020,St. Clair,Illinois,17061,1230,96
5/31/2020,Stark,Illinois,17063,3,0
5/31/2020,Stephenson,Illinois,17065,206,2
5/31/2020,Tazewell,Illinois,17067,74,5
5/31/2020,Union,Illinois,17069,154,11
5/31/2020,Vermilion,Illinois,17071,40,1
5/31/2020,Wabash,Illinois,17073,2,0
5/31/2020,Warren,Illinois,17075,117,0
5/31/2020,Washington,Illinois,17077,18,0
5/31/2020,Wayne,Illinois,17079,9,1
5/31/2020,White,Illinois,17081,2,0
5/31/2020,Whiteside,Illinois,17083,143,13
5/31/2020,Will,Illinois,17085,5566,276
5/31/2020,Williamson,Illinois,17087,67,2
5/31/2020,Winnebago,Illinois,17089,2251,59
5/31/2020,Woodford,Illinois,17091,21,2
6/1/2020,Adams,Illinois,17093,44,1
6/1/2020,Alexander,Illinois,17095,8,0
6/1/2020,Bond,Illinois,17099,12,1
6/1/2020,Boone,Illinois,17097,463,17
6/1/2020,Brown,Illinois,17101,10,0
6/1/2020,Bureau,Illinois,17103,15,1
6/1/2020,Calhoun,Illinois,17105,1,0
6/1/2020,Carroll,Illinois,17107,15,2
6/1/2020,Cass,Illinois,17115,73,0
6/1/2020,Champaign,Illinois,17117,646,7
6/1/2020,Christian,Illinois,17119,35,5
6/1/2020,Clark,Illinois,17121,11,0
6/1/2020,Clay,Illinois,17123,2,0
6/1/2020,Clinton,Illinois,17125,186,17
6/1/2020,Coles,Illinois,17127,127,15
6/1/2020,Cook,Illinois,17109,78495,3658
6/1/2020,Crawford,Illinois,17111,11,0
6/1/2020,Cumberland,Illinois,17113,10,0
6/1/2020,De Witt,Illinois,17129,4,0
6/1/2020,DeKalb,Illinois,17131,431,4
6/1/2020,Douglas,Illinois,17133,28,0
6/1/2020,DuPage,Illinois,17135,7773,374
6/1/2020,Edgar,Illinois,17137,1,0
6/1/2020,Edwards,Illinois,17139,2,0
6/1/2020,Effingham,Illinois,17141,7,1
6/1/2020,Fayette,Illinois,17143,21,3
6/1/2020,Ford,Illinois,17145,20,1
6/1/2020,Franklin,Illinois,17147,12,0
6/1/2020,Fulton,Illinois,17149,11,0
6/1/2020,Gallatin,Illinois,17151,2,0
6/1/2020,Greene,Illinois,17153,5,0
6/1/2020,Grundy,Illinois,17155,99,2
6/1/2020,Hamilton,Illinois,17157,2,0
6/1/2020,Hancock,Illinois,17159,17,0
6/1/2020,Hardin,Illinois,17161,1,0
6/1/2020,Henderson,Illinois,17165,8,0
6/1/2020,Henry,Illinois,17167,69,0
6/1/2020,Iroquois,Illinois,17169,132,4
6/1/2020,Jackson,Illinois,17173,289,10
6/1/2020,Jasper,Illinois,17163,45,7
6/1/2020,Jefferson,Illinois,17175,101,16
6/1/2020,Jersey,Illinois,17177,24,1
6/1/2020,Jo Daviess,Illinois,17179,32,0
6/1/2020,Johnson,Illinois,17181,9,0
6/1/2020,Kane,Illinois,17183,6461,178
6/1/2020,Kankakee,Illinois,17185,1186,58
6/1/2020,Kendall,Illinois,17187,832,22
6/1/2020,Knox,Illinois,17189,101,0
6/1/2020,LaSalle,Illinois,17191,153,13
6/1/2020,Lake,Illinois,17193,8456,292
6/1/2020,Lawrence,Illinois,17195,4,0
6/1/2020,Lee,Illinois,17197,81,1
6/1/2020,Livingston,Illinois,17199,34,2
6/1/2020,Logan,Illinois,17201,11,0
6/1/2020,Macon,Illinois,17203,194,19
6/1/2020,Macoupin,Illinois,17001,45,2
6/1/2020,Madison,Illinois,17003,597,62
6/1/2020,Marion,Illinois,17005,50,0
6/1/2020,Marshall,Illinois,17007,5,0
6/1/2020,Mason,Illinois,17009,18,0
6/1/2020,Massac,Illinois,17011,7,0
6/1/2020,McDonough,Illinois,17013,89,11
6/1/2020,McHenry,Illinois,17015,1608,73
6/1/2020,McLean,Illinois,17017,220,13
6/1/2020,Menard,Illinois,17019,20,0
6/1/2020,Mercer,Illinois,17021,17,0
6/1/2020,Monroe,Illinois,17023,96,12
6/1/2020,Montgomery,Illinois,17025,39,0
6/1/2020,Morgan,Illinois,17027,36,1
6/1/2020,Moultrie,Illinois,17029,11,0
6/1/2020,Ogle,Illinois,17031,218,4
6/1/2020,Peoria,Illinois,17033,241,9
6/1/2020,Perry,Illinois,17035,41,0
6/1/2020,Piatt,Illinois,17039,11,0
6/1/2020,Pike,Illinois,17037,1,0
6/1/2020,Pope,Illinois,17041,1,0
6/1/2020,Pulaski,Illinois,17043,56,0
6/1/2020,Putnam,Illinois,17045,1,0
6/1/2020,Randolph,Illinois,17047,269,4
6/1/2020,Richland,Illinois,17049,3,0
6/1/2020,Rock Island,Illinois,17051,700,27
6/1/2020,Saline,Illinois,17053,7,0
6/1/2020,Sangamon,Illinois,17055,356,31
6/1/2020,Schuyler,Illinois,17057,13,0
6/1/2020,Shelby,Illinois,17059,16,1
6/1/2020,St. Clair,Illinois,17061,1257,97
6/1/2020,Stark,Illinois,17063,3,0
6/1/2020,Stephenson,Illinois,17065,209,2
6/1/2020,Tazewell,Illinois,17067,74,5
6/1/2020,Union,Illinois,17069,155,11
6/1/2020,Vermilion,Illinois,17071,40,1
6/1/2020,Wabash,Illinois,17073,5,0
6/1/2020,Warren,Illinois,17075,117,0
6/1/2020,Washington,Illinois,17077,18,0
6/1/2020,Wayne,Illinois,17079,9,1
6/1/2020,White,Illinois,17081,2,0
6/1/2020,Whiteside,Illinois,17083,143,13
6/1/2020,Will,Illinois,17085,5641,279
6/1/2020,Williamson,Illinois,17087,67,2
6/1/2020,Winnebago,Illinois,17089,2290,63
6/1/2020,Woodford,Illinois,17091,22,2
6/2/2020,Adams,Illinois,17093,44,1
6/2/2020,Alexander,Illinois,17095,8,0
6/2/2020,Bond,Illinois,17099,12,1
6/2/2020,Boone,Illinois,17097,476,17
6/2/2020,Brown,Illinois,17101,10,0
6/2/2020,Bureau,Illinois,17103,15,1
6/2/2020,Calhoun,Illinois,17105,1,0
6/2/2020,Carroll,Illinois,17107,15,2
6/2/2020,Cass,Illinois,17115,74,0
6/2/2020,Champaign,Illinois,17117,654,7
6/2/2020,Christian,Illinois,17119,35,5
6/2/2020,Clark,Illinois,17121,11,0
6/2/2020,Clay,Illinois,17123,2,0
6/2/2020,Clinton,Illinois,17125,188,17
6/2/2020,Coles,Illinois,17127,127,15
6/2/2020,Cook,Illinois,17109,79673,3726
6/2/2020,Crawford,Illinois,17111,12,0
6/2/2020,Cumberland,Illinois,17113,10,0
6/2/2020,De Witt,Illinois,17129,4,0
6/2/2020,DeKalb,Illinois,17131,438,5
6/2/2020,Douglas,Illinois,17133,28,0
6/2/2020,DuPage,Illinois,17135,7838,380
6/2/2020,Edgar,Illinois,17137,1,0
6/2/2020,Edwards,Illinois,17139,2,0
6/2/2020,Effingham,Illinois,17141,7,1
6/2/2020,Fayette,Illinois,17143,21,3
6/2/2020,Ford,Illinois,17145,20,1
6/2/2020,Franklin,Illinois,17147,12,0
6/2/2020,Fulton,Illinois,17149,12,0
6/2/2020,Gallatin,Illinois,17151,2,0
6/2/2020,Greene,Illinois,17153,5,0
6/2/2020,Grundy,Illinois,17155,101,2
6/2/2020,Hamilton,Illinois,17157,2,0
6/2/2020,Hancock,Illinois,17159,17,1
6/2/2020,Hardin,Illinois,17161,1,0
6/2/2020,Henderson,Illinois,17165,8,0
6/2/2020,Henry,Illinois,17167,69,0
6/2/2020,Iroquois,Illinois,17169,132,4
6/2/2020,Jackson,Illinois,17173,289,10
6/2/2020,Jasper,Illinois,17163,46,7
6/2/2020,Jefferson,Illinois,17175,101,16
6/2/2020,Jersey,Illinois,17177,24,1
6/2/2020,Jo Daviess,Illinois,17179,32,0
6/2/2020,Johnson,Illinois,17181,9,0
6/2/2020,Kane,Illinois,17183,6514,188
6/2/2020,Kankakee,Illinois,17185,1202,58
6/2/2020,Kendall,Illinois,17187,843,22
6/2/2020,Knox,Illinois,17189,101,0
6/2/2020,LaSalle,Illinois,17191,154,14
6/2/2020,Lake,Illinois,17193,8511,307
6/2/2020,Lawrence,Illinois,17195,4,0
6/2/2020,Lee,Illinois,17197,82,1
6/2/2020,Livingston,Illinois,17199,34,2
6/2/2020,Logan,Illinois,17201,11,0
6/2/2020,Macon,Illinois,17203,194,19
6/2/2020,Macoupin,Illinois,17001,46,2
6/2/2020,Madison,Illinois,17003,600,62
6/2/2020,Marion,Illinois,17005,50,0
6/2/2020,Marshall,Illinois,17007,5,0
6/2/2020,Mason,Illinois,17009,18,0
6/2/2020,Massac,Illinois,17011,7,0
6/2/2020,McDonough,Illinois,17013,91,13
6/2/2020,McHenry,Illinois,17015,1636,74
6/2/2020,McLean,Illinois,17017,221,13
6/2/2020,Menard,Illinois,17019,20,0
6/2/2020,Mercer,Illinois,17021,17,0
6/2/2020,Monroe,Illinois,17023,96,12
6/2/2020,Montgomery,Illinois,17025,40,0
6/2/2020,Morgan,Illinois,17027,38,1
6/2/2020,Moultrie,Illinois,17029,11,0
6/2/2020,Ogle,Illinois,17031,220,4
6/2/2020,Peoria,Illinois,17033,265,11
6/2/2020,Perry,Illinois,17035,41,0
6/2/2020,Piatt,Illinois,17039,11,0
6/2/2020,Pike,Illinois,17037,1,0
6/2/2020,Pope,Illinois,17041,1,0
6/2/2020,Pulaski,Illinois,17043,55,0
6/2/2020,Putnam,Illinois,17045,1,0
6/2/2020,Randolph,Illinois,17047,270,4
6/2/2020,Richland,Illinois,17049,3,0
6/2/2020,Rock Island,Illinois,17051,717,27
6/2/2020,Saline,Illinois,17053,7,0
6/2/2020,Sangamon,Illinois,17055,357,31
6/2/2020,Schuyler,Illinois,17057,13,0
6/2/2020,Shelby,Illinois,17059,16,1
6/2/2020,St. Clair,Illinois,17061,1299,98
6/2/2020,Stark,Illinois,17063,3,0
6/2/2020,Stephenson,Illinois,17065,211,2
6/2/2020,Tazewell,Illinois,17067,75,5
6/2/2020,Union,Illinois,17069,157,11
6/2/2020,Vermilion,Illinois,17071,40,1
6/2/2020,Wabash,Illinois,17073,5,0
6/2/2020,Warren,Illinois,17075,117,0
6/2/2020,Washington,Illinois,17077,18,0
6/2/2020,Wayne,Illinois,17079,9,1
6/2/2020,White,Illinois,17081,2,0
6/2/2020,Whiteside,Illinois,17083,144,13
6/2/2020,Will,Illinois,17085,5649,280
6/2/2020,Williamson,Illinois,17087,68,2
6/2/2020,Winnebago,Illinois,17089,2313,63
6/2/2020,Woodford,Illinois,17091,22,2
6/3/2020,Adams,Illinois,17093,44,1
6/3/2020,Alexander,Illinois,17095,12,0
6/3/2020,Bond,Illinois,17099,12,1
6/3/2020,Boone,Illinois,17097,481,17
6/3/2020,Brown,Illinois,17101,10,0
6/3/2020,Bureau,Illinois,17103,17,1
6/3/2020,Calhoun,Illinois,17105,1,0
6/3/2020,Carroll,Illinois,17107,15,2
6/3/2020,Cass,Illinois,17115,74,0
6/3/2020,Champaign,Illinois,17117,662,7
6/3/2020,Christian,Illinois,17119,35,5
6/3/2020,Clark,Illinois,17121,11,0
6/3/2020,Clay,Illinois,17123,2,0
6/3/2020,Clinton,Illinois,17125,188,17
6/3/2020,Coles,Illinois,17127,128,16
6/3/2020,Cook,Illinois,17109,80204,3780
6/3/2020,Crawford,Illinois,17111,12,0
6/3/2020,Cumberland,Illinois,17113,10,0
6/3/2020,De Witt,Illinois,17129,4,0
6/3/2020,DeKalb,Illinois,17131,454,6
6/3/2020,Douglas,Illinois,17133,28,0
6/3/2020,DuPage,Illinois,17135,7915,384
6/3/2020,Edgar,Illinois,17137,1,0
6/3/2020,Edwards,Illinois,17139,2,0
6/3/2020,Effingham,Illinois,17141,7,1
6/3/2020,Fayette,Illinois,17143,21,3
6/3/2020,Ford,Illinois,17145,20,1
6/3/2020,Franklin,Illinois,17147,12,0
6/3/2020,Fulton,Illinois,17149,12,0
6/3/2020,Gallatin,Illinois,17151,2,0
6/3/2020,Greene,Illinois,17153,6,0
6/3/2020,Grundy,Illinois,17155,104,2
6/3/2020,Hamilton,Illinois,17157,2,0
6/3/2020,Hancock,Illinois,17159,17,1
6/3/2020,Hardin,Illinois,17161,1,0
6/3/2020,Henderson,Illinois,17165,8,0
6/3/2020,Henry,Illinois,17167,70,0
6/3/2020,Iroquois,Illinois,17169,133,4
6/3/2020,Jackson,Illinois,17173,293,10
6/3/2020,Jasper,Illinois,17163,46,7
6/3/2020,Jefferson,Illinois,17175,101,16
6/3/2020,Jersey,Illinois,17177,24,1
6/3/2020,Jo Daviess,Illinois,17179,32,0
6/3/2020,Johnson,Illinois,17181,10,0
6/3/2020,Kane,Illinois,17183,6590,194
6/3/2020,Kankakee,Illinois,17185,1202,58
6/3/2020,Kendall,Illinois,17187,853,22
6/3/2020,Knox,Illinois,17189,101,0
6/3/2020,LaSalle,Illinois,17191,157,14
6/3/2020,Lake,Illinois,17193,8562,315
6/3/2020,Lawrence,Illinois,17195,4,0
6/3/2020,Lee,Illinois,17197,82,1
6/3/2020,Livingston,Illinois,17199,36,2
6/3/2020,Logan,Illinois,17201,11,0
6/3/2020,Macon,Illinois,17203,195,19
6/3/2020,Macoupin,Illinois,17001,46,2
6/3/2020,Madison,Illinois,17003,608,65
6/3/2020,Marion,Illinois,17005,51,0
6/3/2020,Marshall,Illinois,17007,5,0
6/3/2020,Mason,Illinois,17009,18,0
6/3/2020,Massac,Illinois,17011,7,0
6/3/2020,McDonough,Illinois,17013,94,13
6/3/2020,McHenry,Illinois,17015,1659,78
6/3/2020,McLean,Illinois,17017,224,13
6/3/2020,Menard,Illinois,17019,20,0
6/3/2020,Mercer,Illinois,17021,17,0
6/3/2020,Monroe,Illinois,17023,97,12
6/3/2020,Montgomery,Illinois,17025,40,0
6/3/2020,Morgan,Illinois,17027,39,1
6/3/2020,Moultrie,Illinois,17029,12,0
6/3/2020,Ogle,Illinois,17031,223,4
6/3/2020,Peoria,Illinois,17033,275,11
6/3/2020,Perry,Illinois,17035,42,0
6/3/2020,Piatt,Illinois,17039,11,0
6/3/2020,Pike,Illinois,17037,1,0
6/3/2020,Pope,Illinois,17041,1,0
6/3/2020,Pulaski,Illinois,17043,56,0
6/3/2020,Putnam,Illinois,17045,1,0
6/3/2020,Randolph,Illinois,17047,271,4
6/3/2020,Richland,Illinois,17049,3,0
6/3/2020,Rock Island,Illinois,17051,722,27
6/3/2020,Saline,Illinois,17053,7,0
6/3/2020,Sangamon,Illinois,17055,359,31
6/3/2020,Schuyler,Illinois,17057,13,0
6/3/2020,Shelby,Illinois,17059,16,1
6/3/2020,St. Clair,Illinois,17061,1331,101
6/3/2020,Stark,Illinois,17063,3,0
6/3/2020,Stephenson,Illinois,17065,210,5
6/3/2020,Tazewell,Illinois,17067,78,5
6/3/2020,Union,Illinois,17069,168,13
6/3/2020,Vermilion,Illinois,17071,40,1
6/3/2020,Wabash,Illinois,17073,5,0
6/3/2020,Warren,Illinois,17075,118,0
6/3/2020,Washington,Illinois,17077,19,0
6/3/2020,Wayne,Illinois,17079,9,1
6/3/2020,White,Illinois,17081,2,0
6/3/2020,Whiteside,Illinois,17083,145,13
6/3/2020,Will,Illinois,17085,5730,283
6/3/2020,Williamson,Illinois,17087,71,2
6/3/2020,Winnebago,Illinois,17089,2354,69
6/3/2020,Woodford,Illinois,17091,22,2
6/4/2020,Adams,Illinois,17093,44,1
6/4/2020,Alexander,Illinois,17095,12,0
6/4/2020,Bond,Illinois,17099,12,1
6/4/2020,Boone,Illinois,17097,488,17
6/4/2020,Brown,Illinois,17101,10,0
6/4/2020,Bureau,Illinois,17103,17,1
6/4/2020,Calhoun,Illinois,17105,1,0
6/4/2020,Carroll,Illinois,17107,15,2
6/4/2020,Cass,Illinois,17115,74,0
6/4/2020,Champaign,Illinois,17117,671,7
6/4/2020,Christian,Illinois,17119,35,5
6/4/2020,Clark,Illinois,17121,11,0
6/4/2020,Clay,Illinois,17123,2,0
6/4/2020,Clinton,Illinois,17125,189,17
6/4/2020,Coles,Illinois,17127,129,17
6/4/2020,Cook,Illinois,17109,80713,3846
6/4/2020,Crawford,Illinois,17111,11,0
6/4/2020,Cumberland,Illinois,17113,10,0
6/4/2020,De Witt,Illinois,17129,4,0
6/4/2020,DeKalb,Illinois,17131,458,8
6/4/2020,Douglas,Illinois,17133,28,0
6/4/2020,DuPage,Illinois,17135,7947,392
6/4/2020,Edgar,Illinois,17137,1,0
6/4/2020,Edwards,Illinois,17139,2,0
6/4/2020,Effingham,Illinois,17141,7,1
6/4/2020,Fayette,Illinois,17143,21,3
6/4/2020,Ford,Illinois,17145,20,1
6/4/2020,Franklin,Illinois,17147,12,0
6/4/2020,Fulton,Illinois,17149,12,0
6/4/2020,Gallatin,Illinois,17151,2,0
6/4/2020,Greene,Illinois,17153,6,0
6/4/2020,Grundy,Illinois,17155,107,2
6/4/2020,Hamilton,Illinois,17157,2,0
6/4/2020,Hancock,Illinois,17159,17,1
6/4/2020,Hardin,Illinois,17161,1,0
6/4/2020,Henderson,Illinois,17165,8,0
6/4/2020,Henry,Illinois,17167,70,0
6/4/2020,Iroquois,Illinois,17169,133,4
6/4/2020,Jackson,Illinois,17173,296,10
6/4/2020,Jasper,Illinois,17163,46,7
6/4/2020,Jefferson,Illinois,17175,101,16
6/4/2020,Jersey,Illinois,17177,24,1
6/4/2020,Jo Daviess,Illinois,17179,32,1
6/4/2020,Johnson,Illinois,17181,11,0
6/4/2020,Kane,Illinois,17183,6638,198
6/4/2020,Kankakee,Illinois,17185,1202,58
6/4/2020,Kendall,Illinois,17187,860,22
6/4/2020,Knox,Illinois,17189,102,0
6/4/2020,LaSalle,Illinois,17191,159,16
6/4/2020,Lake,Illinois,17193,8619,330
6/4/2020,Lawrence,Illinois,17195,4,0
6/4/2020,Lee,Illinois,17197,82,1
6/4/2020,Livingston,Illinois,17199,36,2
6/4/2020,Logan,Illinois,17201,11,0
6/4/2020,Macon,Illinois,17203,199,20
6/4/2020,Macoupin,Illinois,17001,46,2
6/4/2020,Madison,Illinois,17003,615,65
6/4/2020,Marion,Illinois,17005,51,0
6/4/2020,Marshall,Illinois,17007,5,0
6/4/2020,Mason,Illinois,17009,18,0
6/4/2020,Massac,Illinois,17011,7,0
6/4/2020,McDonough,Illinois,17013,93,13
6/4/2020,McHenry,Illinois,17015,1672,78
6/4/2020,McLean,Illinois,17017,224,13
6/4/2020,Menard,Illinois,17019,20,0
6/4/2020,Mercer,Illinois,17021,18,0
6/4/2020,Monroe,Illinois,17023,98,12
6/4/2020,Montgomery,Illinois,17025,41,0
6/4/2020,Morgan,Illinois,17027,42,1
6/4/2020,Moultrie,Illinois,17029,12,0
6/4/2020,Ogle,Illinois,17031,224,4
6/4/2020,Peoria,Illinois,17033,288,11
6/4/2020,Perry,Illinois,17035,42,0
6/4/2020,Piatt,Illinois,17039,11,0
6/4/2020,Pike,Illinois,17037,1,0
6/4/2020,Pope,Illinois,17041,1,0
6/4/2020,Pulaski,Illinois,17043,57,0
6/4/2020,Putnam,Illinois,17045,1,0
6/4/2020,Randolph,Illinois,17047,273,4
6/4/2020,Richland,Illinois,17049,4,0
6/4/2020,Rock Island,Illinois,17051,725,28
6/4/2020,Saline,Illinois,17053,7,0
6/4/2020,Sangamon,Illinois,17055,363,31
6/4/2020,Schuyler,Illinois,17057,13,0
6/4/2020,Shelby,Illinois,17059,16,1
6/4/2020,St. Clair,Illinois,17061,1362,102
6/4/2020,Stark,Illinois,17063,3,0
6/4/2020,Stephenson,Illinois,17065,209,5
6/4/2020,Tazewell,Illinois,17067,79,5
6/4/2020,Union,Illinois,17069,171,14
6/4/2020,Vermilion,Illinois,17071,41,1
6/4/2020,Wabash,Illinois,17073,6,0
6/4/2020,Warren,Illinois,17075,120,0
6/4/2020,Washington,Illinois,17077,19,0
6/4/2020,Wayne,Illinois,17079,9,1
6/4/2020,White,Illinois,17081,2,0
6/4/2020,Whiteside,Illinois,17083,147,13
6/4/2020,Will,Illinois,17085,5752,286
6/4/2020,Williamson,Illinois,17087,74,3
6/4/2020,Winnebago,Illinois,17089,2421,69
6/4/2020,Woodford,Illinois,17091,22,2
6/5/2020,Adams,Illinois,17093,44,1
6/5/2020,Alexander,Illinois,17095,14,0
6/5/2020,Bond,Illinois,17099,12,1
6/5/2020,Boone,Illinois,17097,498,17
6/5/2020,Brown,Illinois,17101,10,0
6/5/2020,Bureau,Illinois,17103,21,1
6/5/2020,Calhoun,Illinois,17105,1,0
6/5/2020,Carroll,Illinois,17107,17,2
6/5/2020,Cass,Illinois,17115,76,0
6/5/2020,Champaign,Illinois,17117,677,7
6/5/2020,Christian,Illinois,17119,35,5
6/5/2020,Clark,Illinois,17121,11,0
6/5/2020,Clay,Illinois,17123,2,0
6/5/2020,Clinton,Illinois,17125,190,17
6/5/2020,Coles,Illinois,17127,138,17
6/5/2020,Cook,Illinois,17109,81344,3880
6/5/2020,Crawford,Illinois,17111,11,0
6/5/2020,Cumberland,Illinois,17113,10,0
6/5/2020,De Witt,Illinois,17129,4,0
6/5/2020,DeKalb,Illinois,17131,465,8
6/5/2020,Douglas,Illinois,17133,28,0
6/5/2020,DuPage,Illinois,17135,8003,394
6/5/2020,Edgar,Illinois,17137,1,0
6/5/2020,Edwards,Illinois,17139,2,0
6/5/2020,Effingham,Illinois,17141,8,1
6/5/2020,Fayette,Illinois,17143,21,3
6/5/2020,Ford,Illinois,17145,21,1
6/5/2020,Franklin,Illinois,17147,12,0
6/5/2020,Fulton,Illinois,17149,12,0
6/5/2020,Gallatin,Illinois,17151,2,0
6/5/2020,Greene,Illinois,17153,6,0
6/5/2020,Grundy,Illinois,17155,111,2
6/5/2020,Hamilton,Illinois,17157,2,0
6/5/2020,Hancock,Illinois,17159,17,1
6/5/2020,Hardin,Illinois,17161,1,0
6/5/2020,Henderson,Illinois,17165,8,0
6/5/2020,Henry,Illinois,17167,70,0
6/5/2020,Iroquois,Illinois,17169,135,5
6/5/2020,Jackson,Illinois,17173,300,10
6/5/2020,Jasper,Illinois,17163,46,7
6/5/2020,Jefferson,Illinois,17175,101,16
6/5/2020,Jersey,Illinois,17177,24,1
6/5/2020,Jo Daviess,Illinois,17179,32,1
6/5/2020,Johnson,Illinois,17181,11,0
6/5/2020,Kane,Illinois,17183,6736,207
6/5/2020,Kankakee,Illinois,17185,1211,58
6/5/2020,Kendall,Illinois,17187,868,22
6/5/2020,Knox,Illinois,17189,102,0
6/5/2020,LaSalle,Illinois,17191,160,16
6/5/2020,Lake,Illinois,17193,8683,334
6/5/2020,Lawrence,Illinois,17195,4,0
6/5/2020,Lee,Illinois,17197,82,1
6/5/2020,Livingston,Illinois,17199,36,2
6/5/2020,Logan,Illinois,17201,11,0
6/5/2020,Macon,Illinois,17203,200,20
6/5/2020,Macoupin,Illinois,17001,46,2
6/5/2020,Madison,Illinois,17003,629,65
6/5/2020,Marion,Illinois,17005,52,0
6/5/2020,Marshall,Illinois,17007,5,0
6/5/2020,Mason,Illinois,17009,18,0
6/5/2020,Massac,Illinois,17011,7,0
6/5/2020,McDonough,Illinois,17013,91,13
6/5/2020,McHenry,Illinois,17015,1692,82
6/5/2020,McLean,Illinois,17017,226,13
6/5/2020,Menard,Illinois,17019,22,0
6/5/2020,Mercer,Illinois,17021,18,0
6/5/2020,Monroe,Illinois,17023,100,12
6/5/2020,Montgomery,Illinois,17025,41,0
6/5/2020,Morgan,Illinois,17027,42,1
6/5/2020,Moultrie,Illinois,17029,12,0
6/5/2020,Ogle,Illinois,17031,225,4
6/5/2020,Peoria,Illinois,17033,301,11
6/5/2020,Perry,Illinois,17035,42,0
6/5/2020,Piatt,Illinois,17039,11,0
6/5/2020,Pike,Illinois,17037,1,0
6/5/2020,Pope,Illinois,17041,1,0
6/5/2020,Pulaski,Illinois,17043,58,0
6/5/2020,Putnam,Illinois,17045,1,0
6/5/2020,Randolph,Illinois,17047,273,4
6/5/2020,Richland,Illinois,17049,4,0
6/5/2020,Rock Island,Illinois,17051,731,28
6/5/2020,Saline,Illinois,17053,7,0
6/5/2020,Sangamon,Illinois,17055,365,31
6/5/2020,Schuyler,Illinois,17057,13,0
6/5/2020,Shelby,Illinois,17059,16,1
6/5/2020,St. Clair,Illinois,17061,1404,104
6/5/2020,Stark,Illinois,17063,3,0
6/5/2020,Stephenson,Illinois,17065,211,5
6/5/2020,Tazewell,Illinois,17067,81,5
6/5/2020,Union,Illinois,17069,171,14
6/5/2020,Vermilion,Illinois,17071,42,1
6/5/2020,Wabash,Illinois,17073,6,0
6/5/2020,Warren,Illinois,17075,122,0
6/5/2020,Washington,Illinois,17077,19,0
6/5/2020,Wayne,Illinois,17079,9,1
6/5/2020,White,Illinois,17081,2,0
6/5/2020,Whiteside,Illinois,17083,153,13
6/5/2020,Will,Illinois,17085,5799,285
6/5/2020,Williamson,Illinois,17087,75,3
6/5/2020,Winnebago,Illinois,17089,2501,76
6/5/2020,Woodford,Illinois,17091,22,2
6/6/2020,Adams,Illinois,17093,46,1
6/6/2020,Alexander,Illinois,17095,15,0
6/6/2020,Bond,Illinois,17099,12,1
6/6/2020,Boone,Illinois,17097,500,18
6/6/2020,Brown,Illinois,17101,10,0
6/6/2020,Bureau,Illinois,17103,21,1
6/6/2020,Calhoun,Illinois,17105,1,0
6/6/2020,Carroll,Illinois,17107,17,2
6/6/2020,Cass,Illinois,17115,73,0
6/6/2020,Champaign,Illinois,17117,684,8
6/6/2020,Christian,Illinois,17119,35,5
6/6/2020,Clark,Illinois,17121,11,0
6/6/2020,Clay,Illinois,17123,2,0
6/6/2020,Clinton,Illinois,17125,193,17
6/6/2020,Coles,Illinois,17127,138,17
6/6/2020,Cook,Illinois,17109,81924,3913
6/6/2020,Crawford,Illinois,17111,11,0
6/6/2020,Cumberland,Illinois,17113,10,0
6/6/2020,De Witt,Illinois,17129,4,0
6/6/2020,DeKalb,Illinois,17131,465,9
6/6/2020,Douglas,Illinois,17133,28,0
6/6/2020,DuPage,Illinois,17135,8070,400
6/6/2020,Edgar,Illinois,17137,1,0
6/6/2020,Edwards,Illinois,17139,2,0
6/6/2020,Effingham,Illinois,17141,8,1
6/6/2020,Fayette,Illinois,17143,21,3
6/6/2020,Ford,Illinois,17145,21,1
6/6/2020,Franklin,Illinois,17147,12,0
6/6/2020,Fulton,Illinois,17149,12,0
6/6/2020,Gallatin,Illinois,17151,2,0
6/6/2020,Greene,Illinois,17153,6,0
6/6/2020,Grundy,Illinois,17155,113,2
6/6/2020,Hamilton,Illinois,17157,2,0
6/6/2020,Hancock,Illinois,17159,17,1
6/6/2020,Hardin,Illinois,17161,1,0
6/6/2020,Henderson,Illinois,17165,8,0
6/6/2020,Henry,Illinois,17167,70,0
6/6/2020,Iroquois,Illinois,17169,135,5
6/6/2020,Jackson,Illinois,17173,300,11
6/6/2020,Jasper,Illinois,17163,46,7
6/6/2020,Jefferson,Illinois,17175,101,16
6/6/2020,Jersey,Illinois,17177,24,1
6/6/2020,Jo Daviess,Illinois,17179,33,1
6/6/2020,Johnson,Illinois,17181,12,0
6/6/2020,Kane,Illinois,17183,6793,215
6/6/2020,Kankakee,Illinois,17185,1211,58
6/6/2020,Kendall,Illinois,17187,869,22
6/6/2020,Knox,Illinois,17189,103,0
6/6/2020,LaSalle,Illinois,17191,160,16
6/6/2020,Lake,Illinois,17193,8690,342
6/6/2020,Lawrence,Illinois,17195,4,0
6/6/2020,Lee,Illinois,17197,88,1
6/6/2020,Livingston,Illinois,17199,36,2
6/6/2020,Logan,Illinois,17201,10,0
